player_id,season,gp,season_length_t,games_missed_t,gp_pct_t,games_missed_lag1,games_missed_3y_cum
mclaujo01,2023,43,82,39,0.524390243902439,20.0,41.0
mclaujo01,2024,56,82,26,0.6829268292682927,39.0,80.0
mclembe01,2016,68,82,14,0.8292682926829268,,
mclembe01,2017,61,82,21,0.7439024390243902,14.0,14.0
mclembe01,2018,56,82,26,0.6829268292682927,21.0,35.0
mclembe01,2020,71,72,1,0.9861111111111112,26.0,61.0
mclembe01,2021,53,72,19,0.7361111111111112,1.0,48.0
mclembe01,2022,64,82,18,0.7804878048780488,19.0,46.0
mcraejo01,2016,22,82,60,0.2682926829268293,,
mcraejo01,2017,37,82,45,0.45121951219512196,60.0,60.0
mcraejo01,2020,37,72,35,0.5138888888888888,45.0,105.0
mcrobjo01,2016,42,82,40,0.5121951219512195,,
mcrobjo01,2017,22,82,60,0.2682926829268293,40.0,40.0
meeksjo01,2017,36,82,46,0.43902439024390244,,
meeksjo01,2018,77,82,5,0.9390243902439024,46.0,46.0
mejrisa01,2016,34,82,48,0.4146341463414634,,
mejrisa01,2017,73,82,9,0.8902439024390244,48.0,48.0
mejrisa01,2018,61,82,21,0.7439024390243902,9.0,57.0
mejrisa01,2019,36,82,46,0.43902439024390244,21.0,78.0
mellini01,2020,60,72,12,0.8333333333333334,,
mellini01,2021,45,72,27,0.625,12.0,12.0
meltode01,2019,50,82,32,0.6097560975609756,,
meltode01,2020,60,72,12,0.8333333333333334,32.0,32.0
meltode01,2021,52,72,20,0.7222222222222222,12.0,44.0
meltode01,2022,73,82,9,0.8902439024390244,20.0,64.0
meltode01,2023,77,82,5,0.9390243902439024,9.0,41.0
meltode01,2024,38,82,44,0.4634146341463415,5.0,34.0
mensana01,2024,25,82,57,0.3048780487804878,,
merrisa01,2021,30,72,42,0.4166666666666667,,
merrisa01,2024,61,82,21,0.7439024390243902,42.0,42.0
metuch01,2019,29,82,53,0.35365853658536583,,
metuch01,2021,36,72,36,0.5,53.0,53.0
metuch01,2022,60,82,22,0.7317073170731707,36.0,89.0
metuch01,2023,66,82,16,0.8048780487804879,22.0,111.0
metuch01,2024,51,82,31,0.6219512195121951,16.0,74.0
micicva01,2024,60,82,22,0.7317073170731707,,
mickejo01,2017,25,82,57,0.3048780487804878,,
mickejo01,2018,23,82,59,0.2804878048780488,57.0,57.0
middlkh01,2016,79,82,3,0.9634146341463414,,
middlkh01,2017,29,82,53,0.35365853658536583,3.0,3.0
middlkh01,2018,82,82,0,1.0,53.0,56.0
middlkh01,2019,77,82,5,0.9390243902439024,0.0,56.0
middlkh01,2020,62,72,10,0.8611111111111112,5.0,58.0
middlkh01,2021,68,72,4,0.9444444444444444,10.0,15.0
middlkh01,2022,66,82,16,0.8048780487804879,4.0,19.0
middlkh01,2023,33,82,49,0.4024390243902439,16.0,30.0
middlkh01,2024,55,82,27,0.6707317073170732,49.0,69.0
milescj01,2016,64,82,18,0.7804878048780488,,
milescj01,2017,76,82,6,0.926829268292683,18.0,18.0
milescj01,2018,70,82,12,0.8536585365853658,6.0,24.0
milescj01,2019,53,82,29,0.6463414634146342,12.0,36.0
millean02,2016,39,82,43,0.47560975609756095,,
millebr02,2024,74,82,8,0.9024390243902439,,
milleda01,2018,82,82,0,1.0,,
milleda01,2019,69,82,13,0.8414634146341463,0.0,0.0
millema01,2020,28,72,44,0.3888888888888889,,
millemi01,2016,47,82,35,0.573170731707317,,
millemi01,2017,20,82,62,0.24390243902439024,35.0,35.0
millsel01,2016,20,82,62,0.24390243902439024,,
millspa01,2016,81,82,1,0.9878048780487805,,
millspa01,2017,69,82,13,0.8414634146341463,1.0,1.0
millspa01,2018,38,82,44,0.4634146341463415,13.0,14.0
millspa01,2019,70,82,12,0.8536585365853658,44.0,58.0
millspa01,2020,51,72,21,0.7083333333333334,12.0,69.0
millspa01,2021,56,72,16,0.7777777777777778,21.0,77.0
millspa01,2022,33,82,49,0.4024390243902439,16.0,49.0
miltosh01,2020,40,72,32,0.5555555555555556,,
miltosh01,2021,63,72,9,0.875,32.0,32.0
miltosh01,2022,55,82,27,0.6707317073170732,9.0,41.0
miltosh01,2023,76,82,6,0.926829268292683,27.0,68.0
miltosh01,2024,48,82,34,0.5853658536585366,6.0,42.0
minayju01,2024,34,82,48,0.4146341463414634,,
mirotni01,2016,66,82,16,0.8048780487804879,,
mirotni01,2017,70,82,12,0.8536585365853658,16.0,16.0
mirotni01,2018,55,82,27,0.6707317073170732,12.0,28.0
mirotni01,2019,46,82,36,0.5609756097560976,27.0,55.0
mitchda01,2022,75,82,7,0.9146341463414634,,
mitchda01,2023,80,82,2,0.975609756097561,7.0,7.0
mitchda01,2024,72,82,10,0.8780487804878049,2.0,9.0
mitchdo01,2018,79,82,3,0.9634146341463414,,
mitchdo01,2019,77,82,5,0.9390243902439024,3.0,3.0
mitchdo01,2020,69,72,3,0.9583333333333334,5.0,8.0
mitchdo01,2021,53,72,19,0.7361111111111112,3.0,11.0
mitchdo01,2022,67,82,15,0.8170731707317073,19.0,27.0
mitchdo01,2023,68,82,14,0.8292682926829268,15.0,37.0
mitchdo01,2024,55,82,27,0.6707317073170732,14.0,48.0
mobleev01,2022,69,82,13,0.8414634146341463,,
mobleev01,2023,79,82,3,0.9634146341463414,13.0,13.0
mobleev01,2024,50,82,32,0.6097560975609756,3.0,16.0
monkma01,2018,63,82,19,0.7682926829268293,,
monkma01,2019,73,82,9,0.8902439024390244,19.0,19.0
monkma01,2020,55,72,17,0.7638888888888888,9.0,28.0
monkma01,2021,42,72,30,0.5833333333333334,17.0,45.0
monkma01,2022,76,82,6,0.926829268292683,30.0,56.0
monkma01,2023,77,82,5,0.9390243902439024,6.0,53.0
monkma01,2024,72,82,10,0.8780487804878049,5.0,41.0
monrogr01,2016,79,82,3,0.9634146341463414,,
monrogr01,2017,81,82,1,0.9878048780487805,3.0,3.0
monrogr01,2018,51,82,31,0.6219512195121951,1.0,4.0
monrogr01,2019,43,82,39,0.524390243902439,31.0,35.0
moodymo01,2022,52,82,30,0.6341463414634146,,
moodymo01,2023,63,82,19,0.7682926829268293,30.0,30.0
moodymo01,2024,66,82,16,0.8048780487804879,19.0,49.0
mooreet01,2016,59,82,23,0.7195121951219512,,
mooreet01,2017,73,82,9,0.8902439024390244,23.0,23.0
mooreet01,2018,82,82,0,1.0,9.0,32.0
mooreet01,2019,53,82,29,0.6463414634146342,0.0,32.0
mooreet01,2020,56,72,16,0.7777777777777778,29.0,38.0
mooreet01,2021,27,72,45,0.375,16.0,45.0
moorewe01,2023,29,82,53,0.35365853658536583,,
moranja01,2020,67,72,5,0.9305555555555556,,
moranja01,2021,63,72,9,0.875,5.0,5.0
moranja01,2022,57,82,25,0.6951219512195121,9.0,14.0
moranja01,2023,61,82,21,0.7439024390243902,25.0,39.0
moreler01,2018,67,82,15,0.8170731707317073,,
morgaju01,2020,21,72,51,0.2916666666666667,,
morgaju01,2021,29,72,43,0.4027777777777778,51.0,51.0
morrima02,2016,64,82,18,0.7804878048780488,,
morrima02,2017,76,82,6,0.926829268292683,18.0,18.0
morrima02,2018,73,82,9,0.8902439024390244,6.0,24.0
morrima02,2019,58,82,24,0.7073170731707317,9.0,33.0
morrima02,2020,58,72,14,0.8055555555555556,24.0,39.0
morrima02,2021,61,72,11,0.8472222222222222,14.0,47.0
morrima02,2023,35,82,47,0.4268292682926829,11.0,49.0
morrima02,2024,26,82,56,0.3170731707317073,47.0,72.0
morrima03,2016,80,82,2,0.975609756097561,,
morrima03,2017,79,82,3,0.9634146341463414,2.0,2.0
morrima03,2018,54,82,28,0.6585365853658537,3.0,5.0
morrima03,2019,75,82,7,0.9146341463414634,28.0,33.0
morrima03,2020,62,72,10,0.8611111111111112,7.0,38.0
morrima03,2021,57,72,15,0.7916666666666666,10.0,45.0
morrima03,2022,54,82,28,0.6585365853658537,15.0,32.0
morrima03,2023,65,82,17,0.7926829268292683,28.0,53.0
morrima03,2024,49,82,33,0.5975609756097561,17.0,60.0
morrimo01,2019,82,82,0,1.0,,
morrimo01,2020,73,72,0,1.0138888888888888,0.0,0.0
morrimo01,2021,47,72,25,0.6527777777777778,0.0,0.0
morrimo01,2022,75,82,7,0.9146341463414634,25.0,25.0
morrimo01,2023,62,82,20,0.7560975609756098,7.0,32.0
morrimo01,2024,33,82,49,0.4024390243902439,20.0,52.0
morroan01,2016,68,82,14,0.8292682926829268,,
morroan01,2017,49,82,33,0.5975609756097561,14.0,14.0
motiedo01,2017,34,82,48,0.4146341463414634,,
mozgoti01,2016,76,82,6,0.926829268292683,,
mozgoti01,2017,54,82,28,0.6585365853658537,6.0,6.0
mozgoti01,2018,31,82,51,0.3780487804878049,28.0,34.0
mudiaem01,2016,68,82,14,0.8292682926829268,,
mudiaem01,2017,55,82,27,0.6707317073170732,14.0,14.0
mudiaem01,2018,64,82,18,0.7804878048780488,27.0,41.0
mudiaem01,2019,59,82,23,0.7195121951219512,18.0,59.0
mudiaem01,2020,54,72,18,0.75,23.0,68.0
muhamsh01,2016,82,82,0,1.0,,
muhamsh01,2017,78,82,4,0.9512195121951219,0.0,0.0
muhamsh01,2018,43,82,39,0.524390243902439,4.0,4.0
muldemy01,2021,60,72,12,0.8333333333333334,,
murphtr02,2022,62,82,20,0.7560975609756098,,
murphtr02,2023,79,82,3,0.9634146341463414,20.0,20.0
murphtr02,2024,57,82,25,0.6951219512195121,3.0,23.0
murrade01,2017,38,82,44,0.4634146341463415,,
murrade01,2018,81,82,1,0.9878048780487805,44.0,44.0
murrade01,2020,66,72,6,0.9166666666666666,1.0,45.0
murrade01,2021,67,72,5,0.9305555555555556,6.0,51.0
murrade01,2022,68,82,14,0.8292682926829268,5.0,12.0
murrade01,2023,74,82,8,0.9024390243902439,14.0,25.0
murrade01,2024,78,82,4,0.9512195121951219,8.0,27.0
murraja01,2017,82,82,0,1.0,,
murraja01,2018,81,82,1,0.9878048780487805,0.0,0.0
murraja01,2019,75,82,7,0.9146341463414634,1.0,1.0
murraja01,2020,59,72,13,0.8194444444444444,7.0,8.0
murraja01,2021,48,72,24,0.6666666666666666,13.0,21.0
murraja01,2023,65,82,17,0.7926829268292683,24.0,44.0
murraja01,2024,59,82,23,0.7195121951219512,17.0,54.0
murrake02,2023,80,82,2,0.975609756097561,,
murrake02,2024,77,82,5,0.9390243902439024,2.0,2.0
murrakr01,2024,62,82,20,0.7560975609756098,,
musadz01,2020,40,72,32,0.5555555555555556,,
muscami01,2016,60,82,22,0.7317073170731707,,
muscami01,2017,70,82,12,0.8536585365853658,22.0,22.0
muscami01,2018,53,82,29,0.6463414634146342,12.0,34.0
muscami01,2019,64,82,18,0.7804878048780488,29.0,63.0
muscami01,2020,47,72,25,0.6527777777777778,18.0,59.0
muscami01,2021,35,72,37,0.4861111111111111,25.0,72.0
muscami01,2022,43,82,39,0.524390243902439,37.0,80.0
muscami01,2023,63,82,19,0.7682926829268293,39.0,101.0
muscami01,2024,53,82,29,0.6463414634146342,19.0,95.0
naderab01,2018,48,82,34,0.5853658536585366,,
naderab01,2019,61,82,21,0.7439024390243902,34.0,34.0
naderab01,2020,55,72,17,0.7638888888888888,21.0,55.0
naderab01,2021,24,72,48,0.3333333333333333,17.0,72.0
nancela02,2016,63,82,19,0.7682926829268293,,
nancela02,2017,63,82,19,0.7682926829268293,19.0,19.0
nancela02,2018,66,82,16,0.8048780487804879,19.0,38.0
nancela02,2019,67,82,15,0.8170731707317073,16.0,54.0
nancela02,2020,56,72,16,0.7777777777777778,15.0,50.0
nancela02,2021,35,72,37,0.4861111111111111,16.0,47.0
nancela02,2022,46,82,36,0.5609756097560976,37.0,68.0
nancela02,2023,65,82,17,0.7926829268292683,36.0,89.0
nancela02,2024,61,82,21,0.7439024390243902,17.0,90.0
napiesh01,2016,55,82,27,0.6707317073170732,,
napiesh01,2017,53,82,29,0.6463414634146342,27.0,27.0
napiesh01,2018,74,82,8,0.9024390243902439,29.0,56.0
napiesh01,2019,56,82,26,0.6829268292682927,8.0,64.0
napiesh01,2020,56,72,16,0.7777777777777778,26.0,63.0
ndourma01,2017,32,82,50,0.3902439024390244,,
nealga01,2016,40,82,42,0.4878048780487805,,
nelsoja01,2016,39,82,43,0.47560975609756095,,
nelsoja01,2017,75,82,7,0.9146341463414634,43.0,43.0
nelsoja01,2018,50,82,32,0.6097560975609756,7.0,50.0
nembhan01,2023,75,82,7,0.9146341463414634,,
nembhan01,2024,68,82,14,0.8292682926829268,7.0,7.0
nesmiaa01,2021,46,72,26,0.6388888888888888,,
nesmiaa01,2022,52,82,30,0.6341463414634146,26.0,26.0
nesmiaa01,2023,73,82,9,0.8902439024390244,30.0,56.0
nesmiaa01,2024,72,82,10,0.8780487804878049,9.0,65.0
netora01,2016,81,82,1,0.9878048780487805,,
netora01,2017,40,82,42,0.4878048780487805,1.0,1.0
netora01,2018,41,82,41,0.5,42.0,43.0
netora01,2019,37,82,45,0.45121951219512196,41.0,84.0
netora01,2020,54,72,18,0.75,45.0,128.0
netora01,2021,64,72,8,0.8888888888888888,18.0,104.0
netora01,2022,70,82,12,0.8536585365853658,8.0,71.0
netora01,2023,48,82,34,0.5853658536585366,12.0,38.0
niangge01,2019,59,82,23,0.7195121951219512,,
niangge01,2020,66,72,6,0.9166666666666666,23.0,23.0
niangge01,2021,72,72,0,1.0,6.0,29.0
niangge01,2022,76,82,6,0.926829268292683,0.0,29.0
niangge01,2023,78,82,4,0.9512195121951219,6.0,12.0
niangge01,2024,82,82,0,1.0,4.0,10.0
nichoan01,2016,56,82,26,0.6829268292682927,,
nichoan01,2017,38,82,44,0.4634146341463415,26.0,26.0
nixda01,2022,24,82,58,0.2926829268292683,,
nixda01,2023,57,82,25,0.6951219512195121,58.0,58.0
nnajize01,2021,42,72,30,0.5833333333333334,,
nnajize01,2022,41,82,41,0.5,30.0,30.0
nnajize01,2023,53,82,29,0.6463414634146342,41.0,71.0
nnajize01,2024,58,82,24,0.7073170731707317,29.0,100.0
noahjo01,2016,29,82,53,0.35365853658536583,,
noahjo01,2017,46,82,36,0.5609756097560976,53.0,53.0
noahjo01,2019,42,82,40,0.5121951219512195,36.0,89.0
noelne01,2016,67,82,15,0.8170731707317073,,
noelne01,2017,51,82,31,0.6219512195121951,15.0,15.0
noelne01,2018,30,82,52,0.36585365853658536,31.0,46.0
noelne01,2019,77,82,5,0.9390243902439024,52.0,98.0
noelne01,2020,61,72,11,0.8472222222222222,5.0,88.0
noelne01,2021,64,72,8,0.8888888888888888,11.0,68.0
noelne01,2022,25,82,57,0.3048780487804878,8.0,24.0
noguelu01,2016,29,82,53,0.35365853658536583,,
noguelu01,2017,57,82,25,0.6951219512195121,53.0,53.0
noguelu01,2018,49,82,33,0.5975609756097561,25.0,78.0
nowelja01,2021,42,72,30,0.5833333333333334,,
nowelja01,2022,62,82,20,0.7560975609756098,30.0,30.0
nowelja01,2023,65,82,17,0.7926829268292683,20.0,50.0
nowitdi01,2016,75,82,7,0.9146341463414634,,
nowitdi01,2017,54,82,28,0.6585365853658537,7.0,7.0
nowitdi01,2018,77,82,5,0.9390243902439024,28.0,35.0
nowitdi01,2019,51,82,31,0.6219512195121951,5.0,40.0
ntilila01,2018,78,82,4,0.9512195121951219,,
ntilila01,2019,43,82,39,0.524390243902439,4.0,4.0
ntilila01,2020,57,72,15,0.7916666666666666,39.0,43.0
ntilila01,2021,33,72,39,0.4583333333333333,15.0,58.0
ntilila01,2022,58,82,24,0.7073170731707317,39.0,93.0
ntilila01,2023,47,82,35,0.573170731707317,24.0,78.0
nunnke01,2020,67,72,5,0.9305555555555556,,
nunnke01,2021,56,72,16,0.7777777777777778,5.0,5.0
nunnke01,2023,70,82,12,0.8536585365853658,16.0,21.0
nurkiju01,2016,32,82,50,0.3902439024390244,,
nurkiju01,2017,65,82,17,0.7926829268292683,50.0,50.0
nurkiju01,2018,79,82,3,0.9634146341463414,17.0,67.0
nurkiju01,2019,72,82,10,0.8780487804878049,3.0,70.0
nurkiju01,2021,37,72,35,0.5138888888888888,10.0,30.0
nurkiju01,2022,56,82,26,0.6829268292682927,35.0,48.0
nurkiju01,2023,52,82,30,0.6341463414634146,26.0,71.0
nurkiju01,2024,76,82,6,0.926829268292683,30.0,91.0
nwabada01,2018,70,82,12,0.8536585365853658,,
nwabada01,2019,51,82,31,0.6219512195121951,12.0,12.0
nwabada01,2020,20,72,52,0.2777777777777778,31.0,43.0
nwabada01,2021,30,72,42,0.4166666666666667,52.0,95.0
nwabada01,2022,46,82,36,0.5609756097560976,42.0,125.0
nworajo01,2021,30,72,42,0.4166666666666667,,
nworajo01,2022,62,82,20,0.7560975609756098,42.0,42.0
nworajo01,2023,62,82,20,0.7560975609756098,20.0,62.0
nworajo01,2024,52,82,30,0.6341463414634146,20.0,82.0
obryajo01,2016,66,82,16,0.8048780487804879,,
obryajo01,2018,36,82,46,0.43902439024390244,16.0,16.0
ojelese01,2018,73,82,9,0.8902439024390244,,
ojelese01,2019,56,82,26,0.6829268292682927,9.0,9.0
ojelese01,2020,69,72,3,0.9583333333333334,26.0,35.0
ojelese01,2021,56,72,16,0.7777777777777778,3.0,38.0
ojelese01,2022,30,82,52,0.36585365853658536,16.0,45.0
okafoem01,2018,26,82,56,0.3170731707317073,,
okafoja01,2016,53,82,29,0.6463414634146342,,
okafoja01,2017,50,82,32,0.6097560975609756,29.0,29.0
okafoja01,2018,28,82,54,0.34146341463414637,32.0,61.0
okafoja01,2019,59,82,23,0.7195121951219512,54.0,115.0
okafoja01,2020,30,72,42,0.4166666666666667,23.0,109.0
okafoja01,2021,27,72,45,0.375,42.0,119.0
okekech01,2021,45,72,27,0.625,,
okekech01,2022,70,82,12,0.8536585365853658,27.0,27.0
okekech01,2023,27,82,55,0.32926829268292684,12.0,39.0
okekech01,2024,47,82,35,0.573170731707317,55.0,94.0
okoboel01,2019,53,82,29,0.6463414634146342,,
okoboel01,2020,55,72,17,0.7638888888888888,29.0,29.0
okogijo01,2019,74,82,8,0.9024390243902439,,
okogijo01,2020,62,72,10,0.8611111111111112,8.0,8.0
okogijo01,2021,59,72,13,0.8194444444444444,10.0,18.0
okogijo01,2022,49,82,33,0.5975609756097561,13.0,31.0
okogijo01,2023,72,82,10,0.8780487804878049,33.0,56.0
okogijo01,2024,60,82,22,0.7317073170731707,10.0,56.0
okongon01,2021,50,72,22,0.6944444444444444,,
okongon01,2022,48,82,34,0.5853658536585366,22.0,22.0
okongon01,2023,80,82,2,0.975609756097561,34.0,56.0
okongon01,2024,55,82,27,0.6707317073170732,2.0,58.0
okorois01,2021,67,72,5,0.9305555555555556,,
okorois01,2022,67,82,15,0.8170731707317073,5.0,5.0
okorois01,2023,76,82,6,0.926829268292683,15.0,20.0
okorois01,2024,69,82,13,0.8414634146341463,6.0,26.0
okpalkz01,2021,37,72,35,0.5138888888888888,,
okpalkz01,2022,21,82,61,0.25609756097560976,35.0,35.0
okpalkz01,2023,35,82,47,0.4268292682926829,61.0,96.0
oladivi01,2016,72,82,10,0.8780487804878049,,
oladivi01,2017,67,82,15,0.8170731707317073,10.0,10.0
oladivi01,2018,75,82,7,0.9146341463414634,15.0,25.0
oladivi01,2019,36,82,46,0.43902439024390244,7.0,32.0
oladivi01,2021,33,72,39,0.4583333333333333,46.0,68.0
oladivi01,2023,42,82,40,0.5121951219512195,39.0,92.0
olynyke01,2016,69,82,13,0.8414634146341463,,
olynyke01,2017,75,82,7,0.9146341463414634,13.0,13.0
olynyke01,2018,76,82,6,0.926829268292683,7.0,20.0
olynyke01,2019,79,82,3,0.9634146341463414,6.0,26.0
olynyke01,2020,67,72,5,0.9305555555555556,3.0,16.0
olynyke01,2021,70,72,2,0.9722222222222222,5.0,14.0
olynyke01,2022,40,82,42,0.4878048780487805,2.0,10.0
olynyke01,2023,68,82,14,0.8292682926829268,42.0,49.0
olynyke01,2024,78,82,4,0.9512195121951219,14.0,58.0
omorueu01,2023,40,82,42,0.4878048780487805,,
omorueu01,2024,43,82,39,0.524390243902439,42.0,42.0
onealro01,2018,69,82,13,0.8414634146341463,,
onealro01,2019,82,82,0,1.0,13.0,13.0
onealro01,2020,71,72,1,0.9861111111111112,0.0,13.0
onealro01,2021,71,72,1,0.9861111111111112,1.0,14.0
onealro01,2022,77,82,5,0.9390243902439024,1.0,2.0
onealro01,2023,76,82,6,0.926829268292683,5.0,7.0
onealro01,2024,79,82,3,0.9634146341463414,6.0,12.0
onimi01,2021,54,72,18,0.75,,
oquinky01,2016,65,82,17,0.7926829268292683,,
oquinky01,2017,79,82,3,0.9634146341463414,17.0,17.0
oquinky01,2018,77,82,5,0.9390243902439024,3.0,20.0
oquinky01,2019,45,82,37,0.5487804878048781,5.0,25.0
oquinky01,2020,29,72,43,0.4027777777777778,37.0,45.0
osmande01,2018,61,82,21,0.7439024390243902,,
osmande01,2019,76,82,6,0.926829268292683,21.0,21.0
osmande01,2020,65,72,7,0.9027777777777778,6.0,27.0
osmande01,2021,59,72,13,0.8194444444444444,7.0,34.0
osmande01,2022,66,82,16,0.8048780487804879,13.0,26.0
osmande01,2023,77,82,5,0.9390243902439024,16.0,36.0
osmande01,2024,72,82,10,0.8780487804878049,5.0,34.0
oturuda01,2021,30,72,42,0.4166666666666667,,
oubreke01,2016,63,82,19,0.7682926829268293,,
oubreke01,2017,79,82,3,0.9634146341463414,19.0,19.0
oubreke01,2018,81,82,1,0.9878048780487805,3.0,22.0
oubreke01,2019,69,82,13,0.8414634146341463,1.0,23.0
oubreke01,2020,56,72,16,0.7777777777777778,13.0,17.0
oubreke01,2021,55,72,17,0.7638888888888888,16.0,30.0
oubreke01,2022,76,82,6,0.926829268292683,17.0,46.0
oubreke01,2023,48,82,34,0.5853658536585366,6.0,39.0
oubreke01,2024,68,82,14,0.8292682926829268,34.0,57.0
pachuza01,2016,76,82,6,0.926829268292683,,
pachuza01,2017,70,82,12,0.8536585365853658,6.0,6.0
pachuza01,2018,69,82,13,0.8414634146341463,12.0,18.0
pachuza01,2019,68,82,14,0.8292682926829268,13.0,31.0
pangoke01,2022,24,82,58,0.2926829268292683,,
papagge01,2017,22,82,60,0.2682926829268293,,
papanko01,2016,26,82,56,0.3170731707317073,,
parkeja01,2016,76,82,6,0.926829268292683,,
parkeja01,2017,51,82,31,0.6219512195121951,6.0,6.0
parkeja01,2018,31,82,51,0.3780487804878049,31.0,37.0
parkeja01,2019,64,82,18,0.7804878048780488,51.0,88.0
parkeja01,2020,38,72,34,0.5277777777777778,18.0,100.0
parketo01,2016,72,82,10,0.8780487804878049,,
parketo01,2017,63,82,19,0.7682926829268293,10.0,10.0
parketo01,2018,55,82,27,0.6707317073170732,19.0,29.0
parketo01,2019,56,82,26,0.6829268292682927,27.0,56.0
parsoch01,2016,61,82,21,0.7439024390243902,,
parsoch01,2017,34,82,48,0.4146341463414634,21.0,21.0
parsoch01,2018,36,82,46,0.43902439024390244,48.0,69.0
parsoch01,2019,25,82,57,0.3048780487804878,46.0,115.0
pascher01,2020,60,72,12,0.8333333333333334,,
pascher01,2021,40,72,32,0.5555555555555556,12.0,12.0
pascher01,2022,58,82,24,0.7073170731707317,32.0,44.0
pasecan01,2020,27,72,45,0.375,,
pattela01,2016,35,82,47,0.4268292682926829,,
pattepa01,2016,79,82,3,0.9634146341463414,,
pattepa01,2017,65,82,17,0.7926829268292683,3.0,3.0
pattepa01,2018,82,82,0,1.0,17.0,20.0
pattepa01,2019,63,82,19,0.7682926829268293,0.0,20.0
pattepa01,2020,59,72,13,0.8194444444444444,19.0,36.0
pattepa01,2021,38,72,34,0.5277777777777778,13.0,32.0
paulbr01,2018,64,82,18,0.7804878048780488,,
paulch01,2016,74,82,8,0.9024390243902439,,
paulch01,2017,61,82,21,0.7439024390243902,8.0,8.0
paulch01,2018,58,82,24,0.7073170731707317,21.0,29.0
paulch01,2019,58,82,24,0.7073170731707317,24.0,53.0
paulch01,2020,70,72,2,0.9722222222222222,24.0,69.0
paulch01,2021,70,72,2,0.9722222222222222,2.0,50.0
paulch01,2022,65,82,17,0.7926829268292683,2.0,28.0
paulch01,2023,59,82,23,0.7195121951219512,17.0,21.0
paulch01,2024,58,82,24,0.7073170731707317,23.0,42.0
paynead01,2016,52,82,30,0.6341463414634146,,
payneca01,2016,57,82,25,0.6951219512195121,,
payneca01,2017,31,82,51,0.3780487804878049,25.0,25.0
payneca01,2018,25,82,57,0.3048780487804878,51.0,76.0
payneca01,2019,40,82,42,0.4878048780487805,57.0,133.0
payneca01,2021,60,72,12,0.8333333333333334,42.0,150.0
payneca01,2022,58,82,24,0.7073170731707317,12.0,111.0
payneca01,2023,48,82,34,0.5853658536585366,24.0,78.0
payneca01,2024,78,82,4,0.9512195121951219,34.0,70.0
paytoel01,2016,73,82,9,0.8902439024390244,,
paytoel01,2017,82,82,0,1.0,9.0,9.0
paytoel01,2018,63,82,19,0.7682926829268293,0.0,9.0
paytoel01,2019,42,82,40,0.5121951219512195,19.0,28.0
paytoel01,2020,45,72,27,0.625,40.0,59.0
paytoel01,2021,63,72,9,0.875,27.0,86.0
paytoel01,2022,50,82,32,0.6097560975609756,9.0,76.0
paytoga02,2018,23,82,59,0.2804878048780488,,
paytoga02,2020,29,72,43,0.4027777777777778,59.0,59.0
paytoga02,2022,71,82,11,0.8658536585365854,43.0,102.0
paytoga02,2023,22,82,60,0.2682926829268293,11.0,113.0
paytoga02,2024,44,82,38,0.5365853658536586,60.0,114.0
pelleno01,2020,24,72,48,0.3333333333333333,,
perkike01,2016,37,82,45,0.45121951219512196,,
perryre01,2021,26,72,46,0.3611111111111111,,
phillju01,2024,40,82,42,0.4878048780487805,,
piercpa01,2016,68,82,14,0.8292682926829268,,
piercpa01,2017,25,82,57,0.3048780487804878,14.0,14.0
pinsoth01,2020,33,72,39,0.4583333333333333,,
pinsoth01,2023,40,82,42,0.4878048780487805,39.0,39.0
plumlma01,2016,82,82,0,1.0,,
plumlma01,2017,81,82,1,0.9878048780487805,0.0,0.0
plumlma01,2018,74,82,8,0.9024390243902439,1.0,1.0
plumlma01,2019,82,82,0,1.0,8.0,9.0
plumlma01,2020,61,72,11,0.8472222222222222,0.0,9.0
plumlma01,2021,56,72,16,0.7777777777777778,11.0,19.0
plumlma01,2022,73,82,9,0.8902439024390244,16.0,27.0
plumlma01,2023,79,82,3,0.9634146341463414,9.0,36.0
plumlma01,2024,46,82,36,0.5609756097560976,3.0,28.0
plumlma02,2017,21,82,61,0.25609756097560976,,
plumlmi01,2016,61,82,21,0.7439024390243902,,
plumlmi01,2017,45,82,37,0.5487804878048781,21.0,21.0
